aff_internal_id,aff_scopus_id,dc:identifiers
19,60110706,SCOPUS_ID:85033681342
19,60110706,SCOPUS_ID:85033676927
19,60110706,SCOPUS_ID:85033662499
19,60110706,SCOPUS_ID:85029868289
19,60110706,SCOPUS_ID:85029851790
19,60110706,SCOPUS_ID:85029848686
19,60110706,SCOPUS_ID:85029843115
19,60110706,SCOPUS_ID:85018898245
19,60110706,SCOPUS_ID:85015774170
19,60110706,SCOPUS_ID:85009088318
19,60110706,SCOPUS_ID:84996599732
19,60110706,SCOPUS_ID:84991738152
19,60110706,SCOPUS_ID:84976440428
19,60110706,SCOPUS_ID:84969169382
19,60110706,SCOPUS_ID:84967316723
19,60110706,SCOPUS_ID:84965049877
19,60110706,SCOPUS_ID:84956829143
19,60110706,SCOPUS_ID:84955277835
20,60110707,SCOPUS_ID:85140271812
20,60110707,SCOPUS_ID:85097797833
20,60110707,SCOPUS_ID:85135762576
20,60110707,SCOPUS_ID:85118223523
20,60110707,SCOPUS_ID:85104683540
20,60110707,SCOPUS_ID:85103700986
20,60110707,SCOPUS_ID:85098105318
20,60110707,SCOPUS_ID:85091971660
20,60110707,SCOPUS_ID:85093676872
20,60110707,SCOPUS_ID:85079164205
20,60110707,SCOPUS_ID:85080899552
20,60110707,SCOPUS_ID:85110340992
20,60110707,SCOPUS_ID:85072533010
20,60110707,SCOPUS_ID:85064395603
20,60110707,SCOPUS_ID:85042936550
20,60110707,SCOPUS_ID:84950157136
20,60110707,SCOPUS_ID:84988603154
20,60110707,SCOPUS_ID:84961192347
20,60110707,SCOPUS_ID:84969801265
20,60110707,SCOPUS_ID:84961827171
21,60110708,SCOPUS_ID:85109431737
21,60110708,SCOPUS_ID:85098570820
21,60110708,SCOPUS_ID:85071977043
21,60110708,SCOPUS_ID:85059804025
22,60110709,SCOPUS_ID:85034642642
22,60110709,SCOPUS_ID:84991571901
22,60110709,SCOPUS_ID:84973905370
22,60110709,SCOPUS_ID:85020293157
22,60110709,SCOPUS_ID:85019069774
22,60110709,SCOPUS_ID:85006427708
23,60110710,SCOPUS_ID:85145115331
23,60110710,SCOPUS_ID:85139726635
23,60110710,SCOPUS_ID:85135784689
23,60110710,SCOPUS_ID:85129361743
23,60110710,SCOPUS_ID:85140987191
23,60110710,SCOPUS_ID:85122656134
23,60110710,SCOPUS_ID:85147328472
23,60110710,SCOPUS_ID:85125494347
23,60110710,SCOPUS_ID:85134328186
23,60110710,SCOPUS_ID:85107576242
23,60110710,SCOPUS_ID:85130704365
23,60110710,SCOPUS_ID:85127647637
23,60110710,SCOPUS_ID:85125537788
23,60110710,SCOPUS_ID:85117928068
23,60110710,SCOPUS_ID:85125691822
23,60110710,SCOPUS_ID:85123974110
23,60110710,SCOPUS_ID:85124191691
23,60110710,SCOPUS_ID:85148209669
23,60110710,SCOPUS_ID:85144611820
23,60110710,SCOPUS_ID:85142880225
23,60110710,SCOPUS_ID:85134068098
23,60110710,SCOPUS_ID:85123454521
23,60110710,SCOPUS_ID:85120625676
23,60110710,SCOPUS_ID:85119121837
23,60110710,SCOPUS_ID:85097404473
23,60110710,SCOPUS_ID:85083693980
23,60110710,SCOPUS_ID:85123227780
23,60110710,SCOPUS_ID:85118096546
23,60110710,SCOPUS_ID:85114168577
23,60110710,SCOPUS_ID:85097765223
23,60110710,SCOPUS_ID:85112662379
23,60110710,SCOPUS_ID:85112589604
23,60110710,SCOPUS_ID:85108070891
23,60110710,SCOPUS_ID:85112132037
23,60110710,SCOPUS_ID:85117550939
23,60110710,SCOPUS_ID:85110120852
23,60110710,SCOPUS_ID:85105226908
23,60110710,SCOPUS_ID:85116363830
23,60110710,SCOPUS_ID:85108571545
23,60110710,SCOPUS_ID:85108528300
23,60110710,SCOPUS_ID:85104154181
23,60110710,SCOPUS_ID:85097091600
23,60110710,SCOPUS_ID:85108585762
23,60110710,SCOPUS_ID:85079135645
23,60110710,SCOPUS_ID:85102086555
23,60110710,SCOPUS_ID:85091800047
23,60110710,SCOPUS_ID:85086019878
23,60110710,SCOPUS_ID:85123183183
23,60110710,SCOPUS_ID:85119114353
23,60110710,SCOPUS_ID:85108240520
23,60110710,SCOPUS_ID:85094670017
23,60110710,SCOPUS_ID:85087889535
23,60110710,SCOPUS_ID:85085272143
23,60110710,SCOPUS_ID:85085157033
23,60110710,SCOPUS_ID:85094932929
23,60110710,SCOPUS_ID:85092076390
23,60110710,SCOPUS_ID:85086383298
23,60110710,SCOPUS_ID:85093670039
23,60110710,SCOPUS_ID:85082795053
23,60110710,SCOPUS_ID:85078772958
23,60110710,SCOPUS_ID:85083411134
23,60110710,SCOPUS_ID:85076840017
23,60110710,SCOPUS_ID:85072248741
23,60110710,SCOPUS_ID:85060852587
23,60110710,SCOPUS_ID:85131623469
23,60110710,SCOPUS_ID:85090759168
23,60110710,SCOPUS_ID:85088742875
23,60110710,SCOPUS_ID:85071978254
23,60110710,SCOPUS_ID:85067793512
23,60110710,SCOPUS_ID:85064898054
23,60110710,SCOPUS_ID:85060850885
23,60110710,SCOPUS_ID:85059664229
23,60110710,SCOPUS_ID:85070407970
23,60110710,SCOPUS_ID:85044540582
23,60110710,SCOPUS_ID:85062519348
23,60110710,SCOPUS_ID:85106793248
23,60110710,SCOPUS_ID:85084664139
23,60110710,SCOPUS_ID:85068410889
23,60110710,SCOPUS_ID:85067941928
23,60110710,SCOPUS_ID:85067446952
23,60110710,SCOPUS_ID:85063782267
23,60110710,SCOPUS_ID:85051757856
23,60110710,SCOPUS_ID:85051503957
23,60110710,SCOPUS_ID:85056586079
23,60110710,SCOPUS_ID:85056693559
23,60110710,SCOPUS_ID:85051035537
23,60110710,SCOPUS_ID:85051507260
23,60110710,SCOPUS_ID:85047550881
23,60110710,SCOPUS_ID:85030163106
23,60110710,SCOPUS_ID:85046872627
23,60110710,SCOPUS_ID:85047851117
23,60110710,SCOPUS_ID:85045195842
23,60110710,SCOPUS_ID:85042217421
23,60110710,SCOPUS_ID:85042768232
23,60110710,SCOPUS_ID:85034756861
23,60110710,SCOPUS_ID:85062440768
23,60110710,SCOPUS_ID:85060785790
23,60110710,SCOPUS_ID:85057163144
23,60110710,SCOPUS_ID:85055892523
23,60110710,SCOPUS_ID:85055424189
23,60110710,SCOPUS_ID:85048467668
23,60110710,SCOPUS_ID:85043514537
23,60110710,SCOPUS_ID:85043494854
23,60110710,SCOPUS_ID:85042758244
23,60110710,SCOPUS_ID:85042734019
23,60110710,SCOPUS_ID:85022338125
23,60110710,SCOPUS_ID:85009160438
23,60110710,SCOPUS_ID:84994399739
23,60110710,SCOPUS_ID:85029757606
23,60110710,SCOPUS_ID:85030328947
23,60110710,SCOPUS_ID:85021749467
23,60110710,SCOPUS_ID:85032287360
23,60110710,SCOPUS_ID:85019757884
23,60110710,SCOPUS_ID:85040237771
23,60110710,SCOPUS_ID:85040224898
23,60110710,SCOPUS_ID:84955618413
23,60110710,SCOPUS_ID:85017527829
23,60110710,SCOPUS_ID:85007484105
23,60110710,SCOPUS_ID:84975474675
23,60110710,SCOPUS_ID:84969204026
23,60110710,SCOPUS_ID:85042235850
23,60110710,SCOPUS_ID:85029427960
23,60110710,SCOPUS_ID:85027263066
23,60110710,SCOPUS_ID:85020417017
23,60110710,SCOPUS_ID:84964197182
23,60110710,SCOPUS_ID:84989922867
23,60110710,SCOPUS_ID:84956905245
23,60110710,SCOPUS_ID:84973582637
23,60110710,SCOPUS_ID:84978471533
23,60110710,SCOPUS_ID:84961145095
23,60110710,SCOPUS_ID:84960324745
23,60110710,SCOPUS_ID:84977279025
23,60110710,SCOPUS_ID:84977070330
23,60110710,SCOPUS_ID:84969835561
23,60110710,SCOPUS_ID:84969799176
23,60110710,SCOPUS_ID:84969760828
23,60110710,SCOPUS_ID:84969753234
23,60110710,SCOPUS_ID:84948576518
24,60110712,SCOPUS_ID:85146240788
24,60110712,SCOPUS_ID:85141893728
24,60110712,SCOPUS_ID:85141307557
24,60110712,SCOPUS_ID:85133206850
24,60110712,SCOPUS_ID:85131525311
24,60110712,SCOPUS_ID:85130070320
24,60110712,SCOPUS_ID:85129361743
24,60110712,SCOPUS_ID:85124576541
24,60110712,SCOPUS_ID:85142691378
24,60110712,SCOPUS_ID:85142494974
24,60110712,SCOPUS_ID:85141685628
24,60110712,SCOPUS_ID:85142094104
24,60110712,SCOPUS_ID:85140450200
24,60110712,SCOPUS_ID:85141923396
24,60110712,SCOPUS_ID:85140417266
24,60110712,SCOPUS_ID:85139375191
24,60110712,SCOPUS_ID:85138459449
24,60110712,SCOPUS_ID:85135706653
24,60110712,SCOPUS_ID:85134601807
24,60110712,SCOPUS_ID:85131314061
24,60110712,SCOPUS_ID:85130709231
24,60110712,SCOPUS_ID:85136867228
24,60110712,SCOPUS_ID:85136860113
24,60110712,SCOPUS_ID:85136845516
24,60110712,SCOPUS_ID:85136528056
24,60110712,SCOPUS_ID:85135474526
24,60110712,SCOPUS_ID:85135186596
24,60110712,SCOPUS_ID:85131696452
24,60110712,SCOPUS_ID:85129317738
24,60110712,SCOPUS_ID:85127483673
24,60110712,SCOPUS_ID:85134197006
24,60110712,SCOPUS_ID:85128546170
24,60110712,SCOPUS_ID:85127311561
24,60110712,SCOPUS_ID:85127006274
24,60110712,SCOPUS_ID:85126793880
24,60110712,SCOPUS_ID:85125537788
24,60110712,SCOPUS_ID:85096878283
24,60110712,SCOPUS_ID:85141306200
24,60110712,SCOPUS_ID:85130936051
24,60110712,SCOPUS_ID:85127580072
24,60110712,SCOPUS_ID:85128246110
24,60110712,SCOPUS_ID:85127909170
24,60110712,SCOPUS_ID:85125788061
24,60110712,SCOPUS_ID:85125557143
24,60110712,SCOPUS_ID:85124727798
24,60110712,SCOPUS_ID:85126486527
24,60110712,SCOPUS_ID:85122220530
24,60110712,SCOPUS_ID:85107296461
24,60110712,SCOPUS_ID:85124175270
24,60110712,SCOPUS_ID:85124061750
24,60110712,SCOPUS_ID:85124056147
24,60110712,SCOPUS_ID:85123949807
24,60110712,SCOPUS_ID:85123115691
24,60110712,SCOPUS_ID:85122930364
24,60110712,SCOPUS_ID:85122653619
24,60110712,SCOPUS_ID:85119283814
24,60110712,SCOPUS_ID:85123930240
24,60110712,SCOPUS_ID:85123312041
24,60110712,SCOPUS_ID:85145417185
24,60110712,SCOPUS_ID:85145414253
24,60110712,SCOPUS_ID:85141819765
24,60110712,SCOPUS_ID:85140590695
24,60110712,SCOPUS_ID:85133893094
24,60110712,SCOPUS_ID:85133644225
24,60110712,SCOPUS_ID:85131421131
24,60110712,SCOPUS_ID:85131420995
24,60110712,SCOPUS_ID:85128000882
24,60110712,SCOPUS_ID:85126670275
24,60110712,SCOPUS_ID:85123814505
24,60110712,SCOPUS_ID:85122389954
24,60110712,SCOPUS_ID:85122310925
24,60110712,SCOPUS_ID:85121704212
24,60110712,SCOPUS_ID:85119599809
24,60110712,SCOPUS_ID:85118313307
24,60110712,SCOPUS_ID:85117250527
24,60110712,SCOPUS_ID:85116720855
24,60110712,SCOPUS_ID:85114426923
24,60110712,SCOPUS_ID:85112794526
24,60110712,SCOPUS_ID:85101073223
24,60110712,SCOPUS_ID:85121354354
24,60110712,SCOPUS_ID:85118330667
24,60110712,SCOPUS_ID:85122045332
24,60110712,SCOPUS_ID:85118861241
24,60110712,SCOPUS_ID:85117239165
24,60110712,SCOPUS_ID:85112406187
24,60110712,SCOPUS_ID:85105265027
24,60110712,SCOPUS_ID:85104883196
24,60110712,SCOPUS_ID:85104454872
24,60110712,SCOPUS_ID:85102991794
24,60110712,SCOPUS_ID:85096438134
24,60110712,SCOPUS_ID:85096059475
24,60110712,SCOPUS_ID:85119963466
24,60110712,SCOPUS_ID:85119580706
24,60110712,SCOPUS_ID:85117696731
24,60110712,SCOPUS_ID:85115624498
24,60110712,SCOPUS_ID:85114846383
24,60110712,SCOPUS_ID:85118007253
24,60110712,SCOPUS_ID:85112377796
24,60110712,SCOPUS_ID:85115109212
24,60110712,SCOPUS_ID:85114075641
24,60110712,SCOPUS_ID:85112452772
24,60110712,SCOPUS_ID:85110768772
24,60110712,SCOPUS_ID:85109099920
24,60110712,SCOPUS_ID:85112132037
24,60110712,SCOPUS_ID:85109087330
24,60110712,SCOPUS_ID:85109272177
24,60110712,SCOPUS_ID:85107391017
24,60110712,SCOPUS_ID:85105226908
24,60110712,SCOPUS_ID:85097797737
24,60110712,SCOPUS_ID:85114600544
24,60110712,SCOPUS_ID:85098650367
24,60110712,SCOPUS_ID:85062444565
24,60110712,SCOPUS_ID:85124513730
24,60110712,SCOPUS_ID:85106485872
24,60110712,SCOPUS_ID:85104276220
24,60110712,SCOPUS_ID:85103696340
24,60110712,SCOPUS_ID:85101861742
24,60110712,SCOPUS_ID:85109942272
24,60110712,SCOPUS_ID:85101407464
24,60110712,SCOPUS_ID:85095760589
24,60110712,SCOPUS_ID:85087943699
24,60110712,SCOPUS_ID:85094895356
24,60110712,SCOPUS_ID:85092194555
24,60110712,SCOPUS_ID:85099652328
24,60110712,SCOPUS_ID:85094922219
24,60110712,SCOPUS_ID:85118617876
24,60110712,SCOPUS_ID:85116608883
24,60110712,SCOPUS_ID:85111616605
24,60110712,SCOPUS_ID:85104604628
24,60110712,SCOPUS_ID:85103558978
24,60110712,SCOPUS_ID:85098592704
24,60110712,SCOPUS_ID:85097848666
24,60110712,SCOPUS_ID:85096097223
24,60110712,SCOPUS_ID:85086362555
24,60110712,SCOPUS_ID:85081743600
24,60110712,SCOPUS_ID:85097638829
24,60110712,SCOPUS_ID:85098090966
24,60110712,SCOPUS_ID:85096817778
24,60110712,SCOPUS_ID:85095876268
24,60110712,SCOPUS_ID:85092484696
24,60110712,SCOPUS_ID:85092229333
24,60110712,SCOPUS_ID:85091442169
24,60110712,SCOPUS_ID:85096774464
24,60110712,SCOPUS_ID:85092231841
24,60110712,SCOPUS_ID:85091459992
24,60110712,SCOPUS_ID:85090739979
24,60110712,SCOPUS_ID:85085681516
24,60110712,SCOPUS_ID:85084200660
24,60110712,SCOPUS_ID:85096138714
24,60110712,SCOPUS_ID:85090875553
24,60110712,SCOPUS_ID:85091363966
24,60110712,SCOPUS_ID:85090174360
24,60110712,SCOPUS_ID:85087287050
24,60110712,SCOPUS_ID:85076172811
24,60110712,SCOPUS_ID:85091950466
24,60110712,SCOPUS_ID:85087705360
24,60110712,SCOPUS_ID:85088504896
24,60110712,SCOPUS_ID:85091081752
24,60110712,SCOPUS_ID:85087980594
24,60110712,SCOPUS_ID:85086355355
24,60110712,SCOPUS_ID:85087372122
24,60110712,SCOPUS_ID:85087036151
24,60110712,SCOPUS_ID:85070950200
24,60110712,SCOPUS_ID:85079317557
24,60110712,SCOPUS_ID:85088826295
24,60110712,SCOPUS_ID:85082977541
24,60110712,SCOPUS_ID:85080075574
24,60110712,SCOPUS_ID:85123688329
24,60110712,SCOPUS_ID:85083411134
24,60110712,SCOPUS_ID:85068826859
24,60110712,SCOPUS_ID:85079348811
24,60110712,SCOPUS_ID:85078106107
24,60110712,SCOPUS_ID:85076212193
24,60110712,SCOPUS_ID:85079297080
24,60110712,SCOPUS_ID:85076182483
24,60110712,SCOPUS_ID:85074768409
24,60110712,SCOPUS_ID:85074206964
24,60110712,SCOPUS_ID:85079193866
24,60110712,SCOPUS_ID:85074436446
24,60110712,SCOPUS_ID:85097665852
24,60110712,SCOPUS_ID:85097639666
24,60110712,SCOPUS_ID:85088877088
24,60110712,SCOPUS_ID:85088800930
24,60110712,SCOPUS_ID:85087967121
24,60110712,SCOPUS_ID:85087638812
24,60110712,SCOPUS_ID:85082678146
24,60110712,SCOPUS_ID:85078362359
24,60110712,SCOPUS_ID:85075346306
24,60110712,SCOPUS_ID:85072601565
24,60110712,SCOPUS_ID:85077241827
24,60110712,SCOPUS_ID:85076217145
24,60110712,SCOPUS_ID:85075238739
24,60110712,SCOPUS_ID:85074698788
24,60110712,SCOPUS_ID:85071043014
24,60110712,SCOPUS_ID:85069905721
24,60110712,SCOPUS_ID:85060336277
24,60110712,SCOPUS_ID:85070732588
24,60110712,SCOPUS_ID:85074684962
24,60110712,SCOPUS_ID:85074435211
24,60110712,SCOPUS_ID:85072168434
24,60110712,SCOPUS_ID:85070926318
24,60110712,SCOPUS_ID:85069699894
24,60110712,SCOPUS_ID:85074637226
24,60110712,SCOPUS_ID:85072754585
24,60110712,SCOPUS_ID:85074106633
24,60110712,SCOPUS_ID:85071766674
24,60110712,SCOPUS_ID:85070059657
24,60110712,SCOPUS_ID:85069844055
24,60110712,SCOPUS_ID:85069910563
24,60110712,SCOPUS_ID:85070716137
24,60110712,SCOPUS_ID:85069856236
24,60110712,SCOPUS_ID:85070211190
24,60110712,SCOPUS_ID:85064067064
24,60110712,SCOPUS_ID:85062447975
24,60110712,SCOPUS_ID:85062155420
24,60110712,SCOPUS_ID:85044447413
24,60110712,SCOPUS_ID:85071151737
24,60110712,SCOPUS_ID:85062351777
24,60110712,SCOPUS_ID:85061245693
24,60110712,SCOPUS_ID:85057271320
24,60110712,SCOPUS_ID:85063083237
24,60110712,SCOPUS_ID:85065900728
24,60110712,SCOPUS_ID:85060983428
24,60110712,SCOPUS_ID:85060677405
24,60110712,SCOPUS_ID:85055744773
24,60110712,SCOPUS_ID:85064997056
24,60110712,SCOPUS_ID:85062593792
24,60110712,SCOPUS_ID:85061076005
24,60110712,SCOPUS_ID:85060763237
24,60110712,SCOPUS_ID:85058407463
24,60110712,SCOPUS_ID:85060956879
24,60110712,SCOPUS_ID:85060645573
24,60110712,SCOPUS_ID:85060157084
24,60110712,SCOPUS_ID:85060931535
24,60110712,SCOPUS_ID:85055591056
24,60110712,SCOPUS_ID:85077000971
24,60110712,SCOPUS_ID:85074170527
24,60110712,SCOPUS_ID:85072114294
24,60110712,SCOPUS_ID:85071431540
24,60110712,SCOPUS_ID:85068456100
24,60110712,SCOPUS_ID:85068180073
24,60110712,SCOPUS_ID:85065620791
24,60110712,SCOPUS_ID:85065345416
24,60110712,SCOPUS_ID:85065343836
24,60110712,SCOPUS_ID:85063273296
24,60110712,SCOPUS_ID:85061434232
24,60110712,SCOPUS_ID:85058046987
24,60110712,SCOPUS_ID:85058613400
24,60110712,SCOPUS_ID:85058093927
24,60110712,SCOPUS_ID:85056536154
24,60110712,SCOPUS_ID:85054700769
24,60110712,SCOPUS_ID:85046783895
24,60110712,SCOPUS_ID:85088440462
24,60110712,SCOPUS_ID:85069721988
24,60110712,SCOPUS_ID:85057330387
24,60110712,SCOPUS_ID:85059245723
24,60110712,SCOPUS_ID:85056248407
24,60110712,SCOPUS_ID:85051104103
24,60110712,SCOPUS_ID:85051011036
24,60110712,SCOPUS_ID:85054508443
24,60110712,SCOPUS_ID:85054932503
24,60110712,SCOPUS_ID:85052627919
24,60110712,SCOPUS_ID:85051127818
24,60110712,SCOPUS_ID:85055134501
24,60110712,SCOPUS_ID:85053239165
24,60110712,SCOPUS_ID:85068806851
24,60110712,SCOPUS_ID:85051507260
24,60110712,SCOPUS_ID:85049906604
24,60110712,SCOPUS_ID:85049609212
24,60110712,SCOPUS_ID:85052231605
24,60110712,SCOPUS_ID:85054931574
24,60110712,SCOPUS_ID:85052397397
24,60110712,SCOPUS_ID:85049903543
24,60110712,SCOPUS_ID:85049838800
24,60110712,SCOPUS_ID:85046532471
24,60110712,SCOPUS_ID:85042917094
24,60110712,SCOPUS_ID:85049829493
24,60110712,SCOPUS_ID:85051238672
24,60110712,SCOPUS_ID:85051169385
24,60110712,SCOPUS_ID:85050181186
24,60110712,SCOPUS_ID:85048875138
24,60110712,SCOPUS_ID:85044201579
24,60110712,SCOPUS_ID:85043589684
24,60110712,SCOPUS_ID:85046434101
24,60110712,SCOPUS_ID:85046665994
24,60110712,SCOPUS_ID:85045108949
24,60110712,SCOPUS_ID:85046089301
24,60110712,SCOPUS_ID:85045723433
24,60110712,SCOPUS_ID:85045212243
24,60110712,SCOPUS_ID:85042883123
24,60110712,SCOPUS_ID:85044365592
24,60110712,SCOPUS_ID:84955053693
24,60110712,SCOPUS_ID:85042919870
24,60110712,SCOPUS_ID:85042363167
24,60110712,SCOPUS_ID:85040078981
24,60110712,SCOPUS_ID:85025143824
24,60110712,SCOPUS_ID:85044391316
24,60110712,SCOPUS_ID:85034634742
24,60110712,SCOPUS_ID:85034014513
24,60110712,SCOPUS_ID:85021409953
24,60110712,SCOPUS_ID:85063677508
24,60110712,SCOPUS_ID:85056660541
24,60110712,SCOPUS_ID:85051865401
24,60110712,SCOPUS_ID:85051456383
24,60110712,SCOPUS_ID:85051248588
24,60110712,SCOPUS_ID:85049464076
24,60110712,SCOPUS_ID:85048841678
24,60110712,SCOPUS_ID:85046611817
24,60110712,SCOPUS_ID:85046608068
24,60110712,SCOPUS_ID:85046608037
24,60110712,SCOPUS_ID:85044190737
24,60110712,SCOPUS_ID:85040551268
24,60110712,SCOPUS_ID:85033360205
24,60110712,SCOPUS_ID:85006483427
24,60110712,SCOPUS_ID:85000978522
24,60110712,SCOPUS_ID:85041106661
24,60110712,SCOPUS_ID:85030703531
24,60110712,SCOPUS_ID:85030675676
24,60110712,SCOPUS_ID:85021827042
24,60110712,SCOPUS_ID:85019693451
24,60110712,SCOPUS_ID:85032683960
24,60110712,SCOPUS_ID:85032668450
24,60110712,SCOPUS_ID:85031911491
24,60110712,SCOPUS_ID:85013074744
24,60110712,SCOPUS_ID:85040255177
24,60110712,SCOPUS_ID:85034824212
24,60110712,SCOPUS_ID:85031023491
24,60110712,SCOPUS_ID:84994399198
24,60110712,SCOPUS_ID:85032791529
24,60110712,SCOPUS_ID:85027311301
24,60110712,SCOPUS_ID:85025838660
24,60110712,SCOPUS_ID:85014076626
24,60110712,SCOPUS_ID:84954444809
24,60110712,SCOPUS_ID:85019914201
24,60110712,SCOPUS_ID:85015700572
24,60110712,SCOPUS_ID:84977073959
24,60110712,SCOPUS_ID:85032836202
24,60110712,SCOPUS_ID:85016966393
24,60110712,SCOPUS_ID:85015444825
24,60110712,SCOPUS_ID:85006355888
24,60110712,SCOPUS_ID:84997831639
24,60110712,SCOPUS_ID:85020462876
24,60110712,SCOPUS_ID:85027048142
24,60110712,SCOPUS_ID:85021735201
24,60110712,SCOPUS_ID:85017431143
24,60110712,SCOPUS_ID:85013767283
24,60110712,SCOPUS_ID:85017509135
24,60110712,SCOPUS_ID:85014188655
24,60110712,SCOPUS_ID:85011591343
24,60110712,SCOPUS_ID:85028695478
24,60110712,SCOPUS_ID:85013867677
24,60110712,SCOPUS_ID:85012972066
24,60110712,SCOPUS_ID:85010868256
24,60110712,SCOPUS_ID:84995743976
24,60110712,SCOPUS_ID:84981206871
24,60110712,SCOPUS_ID:85011824721
24,60110712,SCOPUS_ID:85010399567
24,60110712,SCOPUS_ID:85009265609
24,60110712,SCOPUS_ID:85007427312
24,60110712,SCOPUS_ID:85017627348
24,60110712,SCOPUS_ID:85017601149
24,60110712,SCOPUS_ID:85016264421
24,60110712,SCOPUS_ID:85011422699
24,60110712,SCOPUS_ID:85043305275
24,60110712,SCOPUS_ID:85028672684
24,60110712,SCOPUS_ID:85019701361
24,60110712,SCOPUS_ID:85014790160
24,60110712,SCOPUS_ID:85014675217
24,60110712,SCOPUS_ID:85013056981
24,60110712,SCOPUS_ID:85011883616
24,60110712,SCOPUS_ID:85010651473
24,60110712,SCOPUS_ID:85007518555
24,60110712,SCOPUS_ID:85006373192
24,60110712,SCOPUS_ID:84975113189
24,60110712,SCOPUS_ID:84950336201
24,60110712,SCOPUS_ID:85028491090
24,60110712,SCOPUS_ID:85019697446
24,60110712,SCOPUS_ID:84997848615
24,60110712,SCOPUS_ID:84997261203
24,60110712,SCOPUS_ID:84994824045
24,60110712,SCOPUS_ID:84978488727
24,60110712,SCOPUS_ID:84999622431
24,60110712,SCOPUS_ID:85028276766
24,60110712,SCOPUS_ID:85021855582
24,60110712,SCOPUS_ID:84947983400
24,60110712,SCOPUS_ID:85008425582
24,60110712,SCOPUS_ID:84991030789
24,60110712,SCOPUS_ID:84982918864
24,60110712,SCOPUS_ID:84979537094
24,60110712,SCOPUS_ID:84967109569
24,60110712,SCOPUS_ID:84964817440
24,60110712,SCOPUS_ID:84978204356
24,60110712,SCOPUS_ID:84992554877
24,60110712,SCOPUS_ID:84988959841
24,60110712,SCOPUS_ID:84981285695
24,60110712,SCOPUS_ID:84973922658
24,60110712,SCOPUS_ID:84983507765
24,60110712,SCOPUS_ID:84986568326
24,60110712,SCOPUS_ID:84962068584
24,60110712,SCOPUS_ID:84978376791
24,60110712,SCOPUS_ID:84978477144
24,60110712,SCOPUS_ID:84985986722
24,60110712,SCOPUS_ID:84969961392
24,60110712,SCOPUS_ID:84969134886
24,60110712,SCOPUS_ID:84963799757
24,60110712,SCOPUS_ID:84980329456
24,60110712,SCOPUS_ID:84961213298
24,60110712,SCOPUS_ID:84979489035
24,60110712,SCOPUS_ID:84979462200
24,60110712,SCOPUS_ID:84963665456
24,60110712,SCOPUS_ID:85020069991
24,60110712,SCOPUS_ID:84976564791
24,60110712,SCOPUS_ID:84952685595
24,60110712,SCOPUS_ID:84930401032
24,60110712,SCOPUS_ID:84973370260
24,60110712,SCOPUS_ID:84973324717
24,60110712,SCOPUS_ID:84995460716
24,60110712,SCOPUS_ID:84971349338
24,60110712,SCOPUS_ID:84958041457
24,60110712,SCOPUS_ID:84979030805
24,60110712,SCOPUS_ID:84964553239
24,60110712,SCOPUS_ID:84953273318
24,60110712,SCOPUS_ID:84955195912
24,60110712,SCOPUS_ID:84987660356
24,60110712,SCOPUS_ID:84975495566
24,60110712,SCOPUS_ID:84960921079
24,60110712,SCOPUS_ID:84958943723
24,60110712,SCOPUS_ID:84946781136
24,60110712,SCOPUS_ID:84962808586
24,60110712,SCOPUS_ID:84949746415
24,60110712,SCOPUS_ID:84957428710
24,60110712,SCOPUS_ID:84955320847
24,60110712,SCOPUS_ID:84961204384
24,60110712,SCOPUS_ID:85027936153
24,60110712,SCOPUS_ID:85020407348
24,60110712,SCOPUS_ID:84981719404
24,60110712,SCOPUS_ID:84967175439
24,60110712,SCOPUS_ID:84959557828
24,60110712,SCOPUS_ID:84954115844
24,60110712,SCOPUS_ID:84952980221
25,60110714,SCOPUS_ID:85129096502
25,60110714,SCOPUS_ID:85142467776
25,60110714,SCOPUS_ID:85108815213
25,60110714,SCOPUS_ID:85105562339
25,60110714,SCOPUS_ID:85097935040
25,60110714,SCOPUS_ID:85081257381
25,60110714,SCOPUS_ID:85087157750
25,60110714,SCOPUS_ID:85068882848
25,60110714,SCOPUS_ID:85045238022
25,60110714,SCOPUS_ID:85060134381
25,60110714,SCOPUS_ID:85029411429
25,60110714,SCOPUS_ID:85043369254
25,60110714,SCOPUS_ID:84973354123
25,60110714,SCOPUS_ID:84959486744
25,60110714,SCOPUS_ID:84959459605
26,60110715,SCOPUS_ID:85144584763
26,60110715,SCOPUS_ID:85144947094
26,60110715,SCOPUS_ID:85144150579
26,60110715,SCOPUS_ID:85144910052
26,60110715,SCOPUS_ID:85144672940
26,60110715,SCOPUS_ID:85143444024
26,60110715,SCOPUS_ID:85142159075
26,60110715,SCOPUS_ID:85140270723
26,60110715,SCOPUS_ID:85139733684
26,60110715,SCOPUS_ID:85137888275
26,60110715,SCOPUS_ID:85136170328
26,60110715,SCOPUS_ID:85135556001
26,60110715,SCOPUS_ID:85133511268
26,60110715,SCOPUS_ID:85132081622
26,60110715,SCOPUS_ID:85131138695
26,60110715,SCOPUS_ID:85139593783
26,60110715,SCOPUS_ID:85149482614
26,60110715,SCOPUS_ID:85142401185
26,60110715,SCOPUS_ID:85141786095
26,60110715,SCOPUS_ID:85141623945
26,60110715,SCOPUS_ID:85138509438
26,60110715,SCOPUS_ID:85137055482
26,60110715,SCOPUS_ID:85135684372
26,60110715,SCOPUS_ID:85135634227
